order_id,order_date,customer_id,region,channel,manager,category,product,quantity,discount,revenue,cost,rating,feedback_reason,response_time_hours,is_return
10190,2026-01-07,C01978,Екатеринбург,почта,Петров М.С.,Электродвигатели,Электродвигатель E-55,1,0.05,110147,83008,4,нет проблемы,13,0
10191,2026-01-07,C00400,Москва,повторная продажа,Смирнов Р.О.,Насосы,Насос Н-45,3,0.03,204435,153766,4,нет проблемы,9,0
10192,2026-01-07,C01356,Москва,почта,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,1,0,108986,79794,5,доставка,27,0
10193,2026-01-07,C00843,Екатеринбург,почта,Орлова Е.И.,Датчики,Датчик D-17,2,0.03,36696,23360,4,качество консультации,28,0
10194,2026-01-07,C01284,Москва,повторная продажа,Кузнецов И.В.,Электродвигатели,Электродвигатель E-55,1,0.1,100880,73773,5,нет проблемы,17,0
10195,2026-01-07,C00549,Москва,почта,Морозов Д.А.,Датчики,Датчик D-17,1,0.07,17528,11492,4,нет проблемы,20,0
10196,2026-01-07,C00710,Москва,сайт,Егорова Т.С.,Компрессоры,Компрессор А-120,2,0.1,256342,185802,4,нет проблемы,12,0
10197,2026-01-07,C02015,Москва,сайт,Волкова Н.П.,Компрессоры,Компрессор А-120,3,0.1,363538,259185,4,срок поставки,19,0
10198,2026-01-07,C02093,Москва,почта,Петров М.С.,Электродвигатели,Электродвигатель E-55,2,0.03,221304,161273,5,нет проблемы,24,0
10199,2026-01-07,C00420,Казань,сайт,Новиков П.К.,Редукторы,Редуктор R-8,4,0.1,344509,260821,3,нет проблемы,6,0
10200,2026-01-07,C01437,Москва,телефон,Громов А.Н.,Контроллеры,Контроллер C-9,4,0.07,229044,155317,4,совместимость,23,0
10201,2026-01-07,C00690,Москва,телефон,Морозов Д.А.,Электродвигатели,Электродвигатель E-55,1,0.03,120201,90784,4,нет проблемы,8,0
10202,2026-01-07,C00520,Казань,сайт,Новиков П.К.,Клапаны,Клапан V-12,4,0.1,147426,105994,4,неполное описание,12,0
10203,2026-01-07,C00382,Екатеринбург,сайт,Волкова Н.П.,Контроллеры,Контроллер C-9,3,0.07,178258,118340,4,нет проблемы,12,0
10204,2026-01-07,C01878,Новосибирск,сайт,Федорова М.А.,Редукторы,Редуктор R-8,1,0.07,82291,62139,5,нет проблемы,3,0
10205,2026-01-07,C00535,Москва,почта,Кузнецов И.В.,Фильтры,Фильтр F-30,1,0.03,27108,19144,4,нет проблемы,24,0
10206,2026-01-07,C01808,Новосибирск,телефон,Смирнов Р.О.,Контроллеры,Контроллер C-9,2,0,119799,80767,5,нет проблемы,15,0
10207,2026-01-07,C01477,Москва,повторная продажа,Орлова Е.И.,Компрессоры,Компрессор А-120,2,0.03,298499,211962,5,нет проблемы,8,0
10208,2026-01-07,C00875,Казань,телефон,Смирнов Р.О.,Компрессоры,Компрессор А-120,1,0.05,142730,104587,5,нет проблемы,10,0
10209,2026-01-07,C00938,Санкт-Петербург,почта,Волкова Н.П.,Компрессоры,Компрессор А-120,1,0,149537,110037,4,нет проблемы,15,0
10210,2026-01-07,C00586,Москва,повторная продажа,Петров М.С.,Компрессоры,Компрессор А-120,1,0.05,129752,95195,5,нет проблемы,19,0
10211,2026-01-07,C00356,Казань,сайт,Зайцева В.Л.,Редукторы,Редуктор R-8,1,0.03,90078,68690,4,нет проблемы,2,0
10212,2026-01-07,C00110,Казань,телефон,Громов А.Н.,Компрессоры,Компрессор А-120,1,0.07,130847,91853,2,срок поставки,20,0
10213,2026-01-07,C00291,Москва,повторная продажа,Егорова Т.С.,Контроллеры,Контроллер C-9,2,0.03,129083,83875,4,совместимость,14,0
10214,2026-01-07,C00299,Санкт-Петербург,сайт,Иванова А.А.,Контроллеры,Контроллер C-9,1,0.07,62956,41766,4,нет проблемы,3,0
10215,2026-01-07,C00338,Москва,сайт,Федорова М.А.,Редукторы,Редуктор R-8,3,0.07,254158,199877,4,нет проблемы,13,0
10216,2026-01-07,C01792,Москва,телефон,Новиков П.К.,Редукторы,Редуктор R-8,1,0.1,87415,70256,2,документы,11,0
10217,2026-01-08,C00563,Новосибирск,сайт,Новиков П.К.,Насосы,Насос Н-45,1,0.1,65928,49476,5,нет проблемы,7,0
10218,2026-01-08,C01373,Санкт-Петербург,почта,Алексеева Ю.С.,Компрессоры,Компрессор А-120,1,0.05,130409,91461,4,нет проблемы,22,0
10219,2026-01-08,C02085,Москва,почта,Иванова А.А.,Датчики,Датчик D-17,4,0,73954,47370,3,совместимость,23,0
10220,2026-01-08,C01718,Москва,повторная продажа,Ким В.В.,Компрессоры,Компрессор А-120,1,0.07,143916,101309,5,нет проблемы,11,0
10221,2026-01-08,C00189,Екатеринбург,почта,Волкова Н.П.,Насосы,Насос Н-45,1,0,72824,53960,5,нет проблемы,22,0
10222,2026-01-08,C02021,Москва,почта,Алексеева Ю.С.,Компрессоры,Компрессор А-120,3,0.05,385901,277014,4,цена,27,0
10223,2026-01-08,C00040,Казань,телефон,Морозов Д.А.,Электродвигатели,Электродвигатель E-55,2,0.03,210840,155073,4,нет проблемы,16,0
10224,2026-01-08,C00584,Екатеринбург,телефон,Новиков П.К.,Компрессоры,Компрессор А-120,2,0,276321,205625,5,нет проблемы,7,0
10225,2026-01-08,C00547,Москва,сайт,Федорова М.А.,Насосы,Насос Н-45,3,0.07,207335,156252,5,нет проблемы,10,0
10226,2026-01-08,C01337,Казань,сайт,Морозов Д.А.,Электродвигатели,Электродвигатель E-55,1,0.03,109639,79822,5,нет проблемы,4,0
10227,2026-01-08,C01468,Новосибирск,сайт,Алексеева Ю.С.,Редукторы,Редуктор R-8,1,0.1,76775,58370,5,нет проблемы,11,0
10228,2026-01-08,C01343,Москва,сайт,Сидорова Н.К.,Насосы,Насос Н-45,1,0.03,73277,54973,4,нет проблемы,8,0
10229,2026-01-08,C00418,Санкт-Петербург,сайт,Алексеева Ю.С.,Компрессоры,Компрессор А-120,1,0.05,132464,98623,2,цена,21,1
10230,2026-01-08,C01061,Москва,сайт,Зайцева В.Л.,Электродвигатели,Электродвигатель E-55,2,0.03,215394,162877,4,нет проблемы,5,0
10231,2026-01-08,C01889,Москва,сайт,Иванова А.А.,Электродвигатели,Электродвигатель E-55,3,0.07,345512,248630,5,нет проблемы,8,0
10232,2026-01-08,C01007,Екатеринбург,почта,Федорова М.А.,Компрессоры,Компрессор А-120,1,0,142279,101919,3,совместимость,24,0
10233,2026-01-08,C00080,Казань,почта,Волкова Н.П.,Насосы,Насос Н-45,1,0.05,67119,50739,5,нет проблемы,19,0
10234,2026-01-08,C01933,Казань,почта,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,1,0.1,106240,78024,4,документы,30,0
10235,2026-01-08,C01591,Москва,почта,Морозов Д.А.,Датчики,Датчик D-17,1,0.03,18395,11558,5,нет проблемы,16,0
10236,2026-01-08,C00583,Москва,повторная продажа,Кузнецов И.В.,Клапаны,Клапан V-12,1,0.05,37868,27260,5,нет проблемы,11,0
10237,2026-01-08,C00826,Екатеринбург,повторная продажа,Алексеева Ю.С.,Клапаны,Клапан V-12,4,0.1,132620,94096,3,доставка,17,0
10238,2026-01-08,C01495,Новосибирск,телефон,Петров М.С.,Компрессоры,Компрессор А-120,3,0.05,384127,269805,5,нет проблемы,11,0
10239,2026-01-08,C01996,Санкт-Петербург,повторная продажа,Федорова М.А.,Датчики,Датчик D-17,1,0.05,17076,11334,4,нет проблемы,12,0
10240,2026-01-08,C01207,Казань,телефон,Сидорова Н.К.,Насосы,Насос Н-45,3,0.1,203326,151714,5,нет проблемы,13,0
10241,2026-01-08,C00427,Екатеринбург,сайт,Зайцева В.Л.,Компрессоры,Компрессор А-120,2,0.1,241472,175096,5,нет проблемы,9,0
10242,2026-01-08,C00859,Москва,сайт,Ким В.В.,Редукторы,Редуктор R-8,1,0.05,81856,65424,2,документы,20,1
10243,2026-01-08,C01439,Екатеринбург,почта,Егорова Т.С.,Фильтры,Фильтр F-30,2,0,51050,35818,5,нет проблемы,16,0
10244,2026-01-08,C00429,Екатеринбург,повторная продажа,Петров М.С.,Датчики,Датчик D-17,2,0.03,33952,21005,4,нет проблемы,13,0
10245,2026-01-08,C00676,Москва,повторная продажа,Кузнецов И.В.,Датчики,Датчик D-17,1,0,18020,11970,4,нет проблемы,5,0
10246,2026-01-08,C01219,Москва,сайт,Ким В.В.,Контроллеры,Контроллер C-9,1,0.03,61178,40543,4,нет проблемы,8,0
10247,2026-01-08,C01196,Казань,почта,Петров М.С.,Компрессоры,Компрессор А-120,1,0,141771,101561,3,комплектация,21,0
10248,2026-01-08,C01079,Екатеринбург,сайт,Ким В.В.,Редукторы,Редуктор R-8,1,0.05,80794,63197,3,совместимость,24,0
10249,2026-01-08,C00250,Москва,почта,Громов А.Н.,Контроллеры,Контроллер C-9,2,0,119515,77946,5,нет проблемы,21,0
10250,2026-01-08,C02057,Новосибирск,почта,Кузнецов И.В.,Датчики,Датчик D-17,2,0.07,34810,21818,4,нет проблемы,18,0
10251,2026-01-08,C00790,Казань,повторная продажа,Сидорова Н.К.,Контроллеры,Контроллер C-9,2,0,137200,90202,5,нет проблемы,12,0
10252,2026-01-08,C01590,Екатеринбург,сайт,Егорова Т.С.,Компрессоры,Компрессор А-120,1,0.03,148168,104887,5,нет проблемы,9,0
10253,2026-01-08,C00608,Москва,сайт,Кузнецов И.В.,Датчики,Датчик D-17,1,0,19348,12501,4,нет проблемы,12,0
10254,2026-01-08,C01082,Новосибирск,телефон,Волкова Н.П.,Редукторы,Редуктор R-8,3,0.1,256689,203884,5,нет проблемы,4,0
10255,2026-01-08,C00974,Санкт-Петербург,почта,Иванова А.А.,Фильтры,Фильтр F-30,1,0.07,22802,15857,5,нет проблемы,21,0
10256,2026-01-08,C00934,Новосибирск,повторная продажа,Сидорова Н.К.,Электродвигатели,Электродвигатель E-55,1,0.05,108709,82308,4,нет проблемы,1,0
10257,2026-01-08,C01985,Екатеринбург,телефон,Алексеева Ю.С.,Насосы,Насос Н-45,1,0.07,68084,50345,5,нет проблемы,7,0
10258,2026-01-08,C01022,Москва,почта,Иванова А.А.,Редукторы,Редуктор R-8,2,0,176499,137729,3,доставка,25,0
10259,2026-01-08,C01944,Екатеринбург,повторная продажа,Кузнецов И.В.,Редукторы,Редуктор R-8,1,0.07,84699,66638,2,срок поставки,21,0
