order_id,order_date,customer_id,region,channel,manager,category,product,quantity,discount,revenue,cost,rating,feedback_reason,response_time_hours,is_return,month,profit,margin_pct,has_problem,rating_group,nps_group
10146,2026-01-06,C01949,Москва,повторная продажа,Смирнов Р.О.,Компрессоры,Компрессор А-120,1,0.0,142988,104505,4,документы,18,0,2026-01,38483,0.269,True,средняя,passive
10147,2026-01-06,C00153,Москва,телефон,Зайцева В.Л.,Фильтры,Фильтр F-30,1,0.0,27697,18542,4,нет проблемы,8,0,2026-01,9155,0.331,False,средняя,passive
10148,2026-01-06,C00154,Екатеринбург,почта,Иванова А.А.,Клапаны,Клапан V-12,3,0.0,123068,86744,5,нет проблемы,14,0,2026-01,36324,0.295,False,высокая,promoter
10149,2026-01-06,C01918,Новосибирск,телефон,Орлова Е.И.,Насосы,Насос Н-45,1,0.07,72200,55028,5,нет проблемы,7,0,2026-01,17172,0.238,False,высокая,promoter
10150,2026-01-06,C00792,Москва,сайт,Сидорова Н.К.,Насосы,Насос Н-45,1,0.05,70792,52081,4,нет проблемы,15,0,2026-01,18711,0.264,False,средняя,passive
10151,2026-01-06,C01830,Санкт-Петербург,телефон,Алексеева Ю.С.,Фильтры,Фильтр F-30,1,0.05,23066,16110,3,комплектация,23,0,2026-01,6956,0.302,True,низкая,detractor
10152,2026-01-06,C01209,Казань,сайт,Морозов Д.А.,Насосы,Насос Н-45,2,0.05,140163,107874,3,качество консультации,25,0,2026-01,32289,0.23,True,низкая,detractor
10153,2026-01-06,C00895,Москва,сайт,Алексеева Ю.С.,Фильтры,Фильтр F-30,1,0.1,22926,16050,5,нет проблемы,2,0,2026-01,6876,0.3,False,высокая,promoter
10154,2026-01-06,C02071,Новосибирск,телефон,Ким В.В.,Насосы,Насос Н-45,1,0.07,67261,50653,5,нет проблемы,14,0,2026-01,16608,0.247,False,высокая,promoter
10155,2026-01-06,C00228,Москва,сайт,Смирнов Р.О.,Редукторы,Редуктор R-8,1,0.0,93625,74042,5,нет проблемы,7,0,2026-01,19583,0.209,False,высокая,promoter
10156,2026-01-06,C01736,Казань,почта,Морозов Д.А.,Компрессоры,Компрессор А-120,1,0.05,142671,101980,5,нет проблемы,8,0,2026-01,40691,0.285,False,высокая,promoter
10157,2026-01-06,C01534,Москва,почта,Зайцева В.Л.,Электродвигатели,Электродвигатель E-55,3,0.07,304554,223982,5,нет проблемы,11,0,2026-01,80572,0.265,False,высокая,promoter
10158,2026-01-06,C00094,Новосибирск,повторная продажа,Орлова Е.И.,Датчики,Датчик D-17,1,0.1,15672,10312,3,неполное описание,21,0,2026-01,5360,0.342,True,низкая,detractor
10159,2026-01-06,C00065,Санкт-Петербург,телефон,Ким В.В.,Редукторы,Редуктор R-8,1,0.03,84704,65417,3,неполное описание,24,0,2026-01,19287,0.228,True,низкая,detractor
10160,2026-01-06,C00232,Москва,сайт,Сидорова Н.К.,Насосы,Насос Н-45,2,0.0,138118,101822,4,нет проблемы,8,0,2026-01,36296,0.263,False,средняя,passive
10161,2026-01-06,C00906,Екатеринбург,сайт,Волкова Н.П.,Редукторы,Редуктор R-8,2,0.05,175043,138918,5,нет проблемы,18,0,2026-01,36125,0.206,False,высокая,promoter
10162,2026-01-06,C01562,Новосибирск,сайт,Алексеева Ю.С.,Насосы,Насос Н-45,3,0.03,213743,161666,5,нет проблемы,8,0,2026-01,52077,0.244,False,высокая,promoter
10163,2026-01-06,C01897,Санкт-Петербург,телефон,Зайцева В.Л.,Редукторы,Редуктор R-8,1,0.03,91863,71531,4,нет проблемы,15,0,2026-01,20332,0.221,False,средняя,passive
10164,2026-01-06,C00781,Санкт-Петербург,почта,Иванова А.А.,Компрессоры,Компрессор А-120,1,0.07,129301,91178,5,нет проблемы,11,0,2026-01,38123,0.295,False,высокая,promoter
10165,2026-01-06,C01364,Казань,телефон,Орлова Е.И.,Насосы,Насос Н-45,3,0.03,219732,167958,5,нет проблемы,12,0,2026-01,51774,0.236,False,высокая,promoter
10166,2026-01-06,C01625,Новосибирск,сайт,Зайцева В.Л.,Клапаны,Клапан V-12,4,0.0,158004,114192,4,нет проблемы,4,0,2026-01,43812,0.277,False,средняя,passive
10167,2026-01-06,C01924,Москва,сайт,Алексеева Ю.С.,Насосы,Насос Н-45,1,0.05,66303,49924,4,нет проблемы,11,0,2026-01,16379,0.247,False,средняя,passive
10168,2026-01-06,C01352,Санкт-Петербург,повторная продажа,Ким В.В.,Контроллеры,Контроллер C-9,1,0.1,60955,40965,2,цена,18,0,2026-01,19990,0.328,True,низкая,detractor
10169,2026-01-06,C00690,Санкт-Петербург,повторная продажа,Новиков П.К.,Датчики,Датчик D-17,2,0.05,33785,22165,4,нет проблемы,6,0,2026-01,11620,0.344,False,средняя,passive
10170,2026-01-06,C00199,Екатеринбург,сайт,Алексеева Ю.С.,Электродвигатели,Электродвигатель E-55,1,0.1,114531,87371,5,нет проблемы,8,0,2026-01,27160,0.237,False,высокая,promoter
10171,2026-01-06,C01980,Казань,сайт,Федорова М.А.,Компрессоры,Компрессор А-120,1,0.03,129603,93351,4,нет проблемы,5,0,2026-01,36252,0.28,False,средняя,passive
10172,2026-01-06,C00395,Казань,сайт,Егорова Т.С.,Редукторы,Редуктор R-8,1,0.1,84811,66304,3,цена,13,1,2026-01,18507,0.218,True,низкая,detractor
10173,2026-01-06,C00926,Казань,сайт,Орлова Е.И.,Компрессоры,Компрессор А-120,3,0.05,432751,302471,4,нет проблемы,10,0,2026-01,130280,0.301,False,средняя,passive
10174,2026-01-06,C00702,Казань,повторная продажа,Петров М.С.,Фильтры,Фильтр F-30,3,0.0,72926,49878,5,нет проблемы,10,0,2026-01,23048,0.316,False,высокая,promoter
10175,2026-01-06,C01149,Екатеринбург,почта,Зайцева В.Л.,Редукторы,Редуктор R-8,2,0.0,193496,154982,3,совместимость,17,0,2026-01,38514,0.199,True,низкая,detractor
10176,2026-01-06,C00316,Москва,телефон,Орлова Е.И.,Редукторы,Редуктор R-8,3,0.0,293156,229937,4,нет проблемы,6,0,2026-01,63219,0.216,False,средняя,passive
10177,2026-01-06,C01791,Екатеринбург,сайт,Ким В.В.,Компрессоры,Компрессор А-120,1,0.1,126986,93052,3,неполное описание,19,1,2026-01,33934,0.267,True,низкая,detractor
10178,2026-01-06,C01458,Екатеринбург,почта,Егорова Т.С.,Контроллеры,Контроллер C-9,4,0.07,255942,166699,5,нет проблемы,12,0,2026-01,89243,0.349,False,высокая,promoter
10179,2026-01-07,C01298,Казань,телефон,Морозов Д.А.,Датчики,Датчик D-17,1,0.1,16104,10102,2,совместимость,21,0,2026-01,6002,0.373,True,низкая,detractor
10180,2026-01-07,C00424,Москва,сайт,Иванова А.А.,Компрессоры,Компрессор А-120,1,0.05,128983,90206,4,нет проблемы,8,0,2026-01,38777,0.301,False,средняя,passive
10181,2026-01-07,C00695,Казань,почта,Федорова М.А.,Компрессоры,Компрессор А-120,2,0.07,248656,177960,5,нет проблемы,11,0,2026-01,70696,0.284,False,высокая,promoter
10182,2026-01-07,C01011,Москва,сайт,Новиков П.К.,Датчики,Датчик D-17,1,0.0,17514,11012,5,нет проблемы,6,0,2026-01,6502,0.371,False,высокая,promoter
10183,2026-01-07,C01372,Москва,почта,Волкова Н.П.,Фильтры,Фильтр F-30,1,0.05,22750,15578,4,нет проблемы,26,0,2026-01,7172,0.315,False,средняя,passive
10184,2026-01-07,C01308,Новосибирск,повторная продажа,Орлова Е.И.,Электродвигатели,Электродвигатель E-55,1,0.05,113951,85436,5,нет проблемы,13,0,2026-01,28515,0.25,False,высокая,promoter
10185,2026-01-07,C00737,Новосибирск,телефон,Федорова М.А.,Электродвигатели,Электродвигатель E-55,2,0.05,219753,166094,5,нет проблемы,13,0,2026-01,53659,0.244,False,высокая,promoter
10186,2026-01-07,C01676,Екатеринбург,сайт,Федорова М.А.,Электродвигатели,Электродвигатель E-55,3,0.03,339998,248051,5,нет проблемы,3,0,2026-01,91947,0.27,False,высокая,promoter
10187,2026-01-07,C02076,Москва,телефон,Зайцева В.Л.,Редукторы,Редуктор R-8,2,0.07,177088,134356,4,нет проблемы,10,0,2026-01,42732,0.241,False,средняя,passive
10188,2026-01-07,C01017,Казань,телефон,Федорова М.А.,Клапаны,Клапан V-12,2,0.05,74529,54079,5,нет проблемы,9,0,2026-01,20450,0.274,False,высокая,promoter
10189,2026-01-07,C00910,Казань,сайт,Егорова Т.С.,Фильтры,Фильтр F-30,2,0.07,51971,35422,5,нет проблемы,11,0,2026-01,16549,0.318,False,высокая,promoter
10190,2026-01-07,C01978,Екатеринбург,почта,Петров М.С.,Электродвигатели,Электродвигатель E-55,1,0.05,110147,83008,4,нет проблемы,13,0,2026-01,27139,0.246,False,средняя,passive
10191,2026-01-07,C00400,Москва,повторная продажа,Смирнов Р.О.,Насосы,Насос Н-45,3,0.03,204435,153766,4,нет проблемы,9,0,2026-01,50669,0.248,False,средняя,passive
10192,2026-01-07,C01356,Москва,почта,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,1,0.0,108986,79794,5,доставка,27,0,2026-01,29192,0.268,True,высокая,promoter
10193,2026-01-07,C00843,Екатеринбург,почта,Орлова Е.И.,Датчики,Датчик D-17,2,0.03,36696,23360,4,качество консультации,28,0,2026-01,13336,0.363,True,средняя,passive
10194,2026-01-07,C01284,Москва,повторная продажа,Кузнецов И.В.,Электродвигатели,Электродвигатель E-55,1,0.1,100880,73773,5,нет проблемы,17,0,2026-01,27107,0.269,False,высокая,promoter
10195,2026-01-07,C00549,Москва,почта,Морозов Д.А.,Датчики,Датчик D-17,1,0.07,17528,11492,4,нет проблемы,20,0,2026-01,6036,0.344,False,средняя,passive
10196,2026-01-07,C00710,Москва,сайт,Егорова Т.С.,Компрессоры,Компрессор А-120,2,0.1,256342,185802,4,нет проблемы,12,0,2026-01,70540,0.275,False,средняя,passive
10197,2026-01-07,C02015,Москва,сайт,Волкова Н.П.,Компрессоры,Компрессор А-120,3,0.1,363538,259185,4,срок поставки,19,0,2026-01,104353,0.287,True,средняя,passive
10198,2026-01-07,C02093,Москва,почта,Петров М.С.,Электродвигатели,Электродвигатель E-55,2,0.03,221304,161273,5,нет проблемы,24,0,2026-01,60031,0.271,False,высокая,promoter
10199,2026-01-07,C00420,Казань,сайт,Новиков П.К.,Редукторы,Редуктор R-8,4,0.1,344509,260821,3,нет проблемы,6,0,2026-01,83688,0.243,False,низкая,detractor
10200,2026-01-07,C01437,Москва,телефон,Громов А.Н.,Контроллеры,Контроллер C-9,4,0.07,229044,155317,4,совместимость,23,0,2026-01,73727,0.322,True,средняя,passive
10201,2026-01-07,C00690,Москва,телефон,Морозов Д.А.,Электродвигатели,Электродвигатель E-55,1,0.03,120201,90784,4,нет проблемы,8,0,2026-01,29417,0.245,False,средняя,passive
10202,2026-01-07,C00520,Казань,сайт,Новиков П.К.,Клапаны,Клапан V-12,4,0.1,147426,105994,4,неполное описание,12,0,2026-01,41432,0.281,True,средняя,passive
